1	미국🇺🇸	35,283,075 (+68,676)	626,658 (+479)	29,497,875 (+19,689)	1.8	83.6	106,595
2	인도🇮🇳	31,331,145 (+34,023)	420,038 (+425)	30,495,352 (+27,273)	1.3	97.3	22,704
3	브라질🇧🇷	19,632,443 (+108,351)	548,420 (+1,286)	18,331,462 (+71,751)	2.8	93.4	92,362
4	러시아🇷🇺	6,078,522 152,296 5,450,004 2.5	89.7	41,652
5	프랑스🇫🇷	5,953,071 (+19,561)	111,591 (+26)	5,672,063 (+2,980)	1.9	95.3	91,202
6	영국🇬🇧	5,637,975 (+35,654)	129,044 (+64)	4,434,939 (+7,406)	2.3	78.7	83,051
7	터키🇹🇷	5,574,997 (+11,094)	50,821 (+60)	5,410,554 (+5,215)	0.9	97.1	66,102
8	아르헨티나🇦🇷	4,827,973 (+15,622)	103,359 (+285)	4,464,987 (+17,034)	2.1	92.5	106,824
9	콜롬비아🇨🇴	4,705,734 (+13,164)	118,188 (+352)	4,462,579 (+13,552)	2.5	94.8	92,482
10	이탈리아🇮🇹	4,307,535 (+5,142)	127,937 (+17)	4,120,846 (+1,239)	3.0	95.7	71,244
11	스페인🇪🇸	4,280,429 (+31,171)	81,221 (+27)	3,683,457 (+2,332)	1.9	86.1	91,551
12	독일🇩🇪	3,760,270 (+956)	92,024 (+18)	3,643,300 2.4	96.9	44,881
13	이란🇮🇷	3,645,654 88,273 3,220,445 2.4	88.3	43,404
14	인도네시아🇮🇩	3,082,410 80,598 2,431,911 2.6	78.9	11,269
15	폴란드🇵🇱	2,881,948 75,235 2,653,172 2.6	92.1	76,148
16	멕시코🇲🇽	2,726,160 (+16,421)	237,954 (+328)	2,129,788 (+16,973)	8.7	78.1	21,144
17	남아프리카 공화국🇿🇦	2,356,049 (+13,719)	69,075 (+450)	2,133,196 (+23,376)	2.9	90.5	39,725
18	우크라이나🇺🇦	2,247,419 52,811 2,183,642 2.3	97.2	51,389
19	페루🇵🇪	2,101,139 (+1,617)	195,696 (+149)	N/A	9.3	N/A	63,725
20	네덜란드🇳🇱	1,833,668 17,792 N/A	1.0	N/A	107,014
21	체코🇨🇿	1,672,140 30,347 1,638,606 1.8	98.0	156,144
22	칠레🇨🇱	1,606,358 (+1,645)	34,875 (+83)	1,559,891 (+1,222)	2.2	97.1	84,031
23	필리핀🇵🇭	1,537,097 26,891 1,455,137 1.7	94.7	14,027
24	이라크🇮🇶	1,535,848 18,167 1,394,536 1.2	90.8	38,184
25	캐나다🇨🇦	1,425,702 (+605)	26,539 (+13)	1,394,612 (+552)	1.9	97.8	37,775
26	방글라데시🇧🇩	1,146,564 18,851 978,616 1.6	85.4	6,962
27	벨기에🇧🇪	1,112,161 25,217 1,054,822 (+620)	2.3	94.8	95,962
28	스웨덴🇸🇪	1,096,799 14,615 N/A	1.3	N/A	108,602
29	루마니아🇷🇴	1,082,057 34,266 1,047,117 3.2	96.8	56,247
30	파키스탄🇵🇰	1,000,034 22,939 923,472 2.3	92.3	4,527
31	말레이시아🇲🇾	980,491 7,718 825,387 0.8	84.2	30,294
32	포르투갈🇵🇹	947,038 17,264 876,240 1.8	92.5	92,877
33	일본🇯🇵*	862,855 15,129 809,064 1.8	93.8	6,822
34	이스라엘🇮🇱	857,977 (+423)	6,457 841,354 (+451)	0.8	98.1	99,125
35	헝가리🇭🇺	809,101 30,020 745,277 3.7	92.1	83,755
36	요르단🇯🇴	763,437 (+331)	9,933 (+4)	746,015 (+464)	1.3	97.7	74,824
37	세르비아🇷🇸	719,664 7,098 709,778 1.0	98.6	82,366
38	스위스🇨🇭	712,668 10,903 691,377 1.5	97.0	82,345
39	네팔🇳🇵	676,708 9,679 639,368 1.4	94.5	23,225
40	아랍에미레이트🇦🇪	668,601 1,913 646,227 0.3	96.7	67,601
41	오스트리아🇦🇹	655,589 10,730 640,430 1.6	97.7	72,791
42	모로코🇲🇦	569,668 (+1,910)	9,536 (+19)	540,474 (+2,104)	1.7	94.9	15,434
43	튀니지🇹🇳	558,306 18,052 453,865 3.2	81.3	47,240
44	레바논🇱🇧	553,615 (+744)	7,890 (+1)	535,663 1.4	96.8	81,110
45	카자흐스탄🇰🇿	516,117 5,244 441,437 1.0	85.5	27,487
46	사우디아라비아🇸🇦	515,693 8,141 496,810 1.6	96.3	14,813
47	태국🇹🇭	481,967 (+14,260)	3,930 (+119)	327,789 (+7,637)	0.8	68.0	6,905
48	에콰도르🇪🇨	480,720 (+936)	30,797 (+20)	443,880 6.4	92.3	27,247
49	그리스🇬🇷	471,894 (+2,852)	12,858 (+7)	425,958 (+3,783)	2.7	90.3	45,274
50	볼리비아🇧🇴	467,343 (+1,025)	17,613 (+37)	398,595 (+1,681)	3.8	85.3	40,036
51	파라과이🇵🇾	448,508 (+644)	14,550 (+49)	410,297 (+1,324)	3.2	91.5	62,882
52	벨라루스🇧🇾	438,767 3,376 432,655 0.8	98.6	46,434
53	파나마🇵🇦	427,987 (+1,138)	6,743 (+13)	408,155 (+1,100)	1.6	95.4	99,191
54	불가리아🇧🇬	423,575 (+135)	18,193 (+4)	398,132 (+232)	4.3	94.0	60,960
55	코스타리카🇨🇷	398,608 (+1,139)	4,941 (+8)	322,423 (+1,375)	1.2	80.9	78,249
56	조지아🇬🇪	398,081 5,656 370,565 1.4	93.1	99,791
57	슬로바키아🇸🇰	392,259 12,534 379,318 3.2	96.7	71,847
58	쿠웨이트🇰🇼	390,794 (+926)	2,273 (+9)	373,507 (+1,149)	0.6	95.6	91,509
59	우루과이🇺🇾	380,151 (+240)	5,919 (+6)	371,116 (+405)	1.6	97.6	109,436
60	크로아티아🇭🇷	362,305 8,245 353,103 2.3	97.5	88,254
61	과테말라🇬🇹	347,496 (+3,275)	10,063 (+34)	302,441 (+2,689)	2.9	87.0	19,396
62	아제르바이잔🇦🇿	339,645 (+371)	5,002 (+3)	331,782 (+153)	1.5	97.7	33,498
63	도미니카 공화국🇩🇴	339,302 (+400)	3,931 292,697 (+5,090)	1.2	86.3	31,278
64	쿠바🇨🇺	316,383 (+7,784)	2,203 (+66)	276,689 (+5,932)	0.7	87.5	27,933
65	팔레스타인🇵🇸	315,968 3,596 311,380 1.1	98.5	61,937
66	덴마크🇩🇰	310,127 2,542 295,717 0.8	95.4	53,542
67	베네수엘라🇻🇪	297,782 (+919)	3,458 (+15)	281,194 (+925)	1.2	94.4	10,472
68	스리랑카🇱🇰	293,113 (+1,815)	4,002 (+43)	265,708 (+953)	1.4	90.7	13,688
69	아일랜드🇮🇪	290,525 (+1,386)	5,026 264,767 (+298)	1.7	91.1	58,837
70	오만🇴🇲	289,042 3,498 263,752 1.2	91.3	56,601
71	온두라스🇭🇳	286,635 (+1,260)	7,594 (+36)	97,430 (+230)	2.6	34.0	28,940
72	이집트🇪🇬	283,947 (+41)	16,477 (+7)	227,068 (+533)	5.8	80.0	2,775
73	리투아니아🇱🇹	280,541 4,409 268,521 1.6	95.7	103,053
74	에티오피아🇪🇹	278,233 (+128)	4,365 (+2)	262,750 (+58)	1.6	94.4	2,420
75	바레인🇧🇭	268,338 (+113)	1,381 266,123 (+87)	0.5	99.2	157,700
